cause,originalCause,status,item,profile,timeAfterActionMs,review,before,after,record,detailedTrace
LF-01,LF-01,question,C011-sort,cold-1440,240,LF-01 declared header padding after sort activation. Existing columns and rows retain geometry; requested sort is inside the reserved list. All four screenshot series reviewed.,/Users/albin/Code/jori/dist/layout-hunt/before/lists-tail-root/C011-sort/cold-1440/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/lists-tail-root/C011-sort/cold-1440/0.png,/Users/albin/Code/jori/dist/layout-hunt/before/lists-tail-root/C011-sort/cold-1440/record.json,/Users/albin/Code/jori/dist/layout-hunt/LISTS_OCCURRENCES.json
LF-01,LF-01,question,C011-sort,cold-375,455,LF-01 declared header padding after sort activation. Existing columns and rows retain geometry; requested sort is inside the reserved list. All four screenshot series reviewed.,/Users/albin/Code/jori/dist/layout-hunt/before/lists-tail-root/C011-sort/cold-375/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/lists-tail-root/C011-sort/cold-375/0.png,/Users/albin/Code/jori/dist/layout-hunt/before/lists-tail-root/C011-sort/cold-375/record.json,/Users/albin/Code/jori/dist/layout-hunt/LISTS_OCCURRENCES.json
LF-01,LF-01,question,C011-sort,warm-1440,,LF-01 declared header padding after sort activation. Existing columns and rows retain geometry; requested sort is inside the reserved list. All four screenshot series reviewed.,/Users/albin/Code/jori/dist/layout-hunt/before/lists-tail-root/C011-sort/warm-1440/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/lists-tail-root/C011-sort/warm-1440/0.png,/Users/albin/Code/jori/dist/layout-hunt/before/lists-tail-root/C011-sort/warm-1440/record.json,/Users/albin/Code/jori/dist/layout-hunt/LISTS_OCCURRENCES.json
LF-01,LF-01,question,C011-sort,warm-375,,LF-01 declared header padding after sort activation. Existing columns and rows retain geometry; requested sort is inside the reserved list. All four screenshot series reviewed.,/Users/albin/Code/jori/dist/layout-hunt/before/lists-tail-root/C011-sort/warm-375/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/lists-tail-root/C011-sort/warm-375/0.png,/Users/albin/Code/jori/dist/layout-hunt/before/lists-tail-root/C011-sort/warm-375/record.json,/Users/albin/Code/jori/dist/layout-hunt/LISTS_OCCURRENCES.json
LF-01,LF-01,question,C016-owner-open,cold-1440,395,Stock owner popup entry plus LF-01 header padding; existing folder column widths and scroll stay fixed. Narrow owner filter intentionally hidden.,/Users/albin/Code/jori/dist/layout-hunt/before/lists-tail-chat/C016-owner-open/cold-1440/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/lists-tail-chat/C016-owner-open/cold-1440/0.png,/Users/albin/Code/jori/dist/layout-hunt/before/lists-tail-chat/C016-owner-open/cold-1440/record.json,/Users/albin/Code/jori/dist/layout-hunt/LISTS_OCCURRENCES.json
LF-01,LF-01,question,C016-owner-open,warm-1440,,Stock owner popup entry plus LF-01 header padding; existing folder column widths and scroll stay fixed. Narrow owner filter intentionally hidden.,/Users/albin/Code/jori/dist/layout-hunt/before/lists-tail-chat/C016-owner-open/warm-1440/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/lists-tail-chat/C016-owner-open/warm-1440/0.png,/Users/albin/Code/jori/dist/layout-hunt/before/lists-tail-chat/C016-owner-open/warm-1440/record.json,/Users/albin/Code/jori/dist/layout-hunt/LISTS_OCCURRENCES.json
LF-01,LF-01,question,C038-table-open,cold-1440,,"Correct intended control state reached; all six PNGs and all native, retained/replaced rect and scroll candidates reviewed. No scroll movement. Correct table material menu opens. Existing breadcrumb title padding animates; menu stock scale/fade otherwise stable. Causes: [{'causeId': 'Q1', 'mapping': 'Shell authored breadcrumb padding; analogous to LF-01 but distinct6px title padding source', 'status': 'question', 'sourcePaths': ['src/shared/console/shell/frame.tsx'], 'fromTo': 'Breadcrumb width185.53→197.53px; title button124.16→136.16px; retained title/icon+6px. Main/table fixed.', 'pngPairs': [{'before': '/Users/albin/Code/jori/dist/layout-hunt/before/lists-tail-chat/C038-table-open/cold-1440/before.png', 'first': {'elapsed': 55, 'screenshotElapsed': 94, 'screenshot': '/Users/albin/Code/jori/dist/layout-hunt/before/lists-tail-chat/C038-table-open/cold-1440/0.png'}, '250': {'elapsed': 306, 'screenshotElapsed': 315, 'screenshot': '/Users/albin/Code/jori/dist/layout-hunt/before/lists-tail-chat/C038-table-open/cold-1440/250.png'}, 'settled': {'elapsed': 3145, 'screenshotElapsed': 3145, 'screenshot': '/Users/albin/Code/jori/dist/layout-hunt/before/lists-tail-chat/C038-table-open/cold-1440/settled.png'}}], 'nativeEvents': []}] Limits: []",/Users/albin/Code/jori/dist/layout-hunt/before/lists-tail-chat/C038-table-open/cold-1440/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/lists-tail-chat/C038-table-open/cold-1440/0.png,/Users/albin/Code/jori/dist/layout-hunt/before/lists-tail-chat/C038-table-open/cold-1440/record.json,/Users/albin/Code/jori/dist/layout-hunt/LISTS_OCCURRENCES.json
LF-01,LF-01,question,C038-table-open,cold-375,322,"Correct intended control state reached; all six PNGs and all native, retained/replaced rect and scroll candidates reviewed. No scroll movement. Correct table material menu opens. Existing breadcrumb title padding animates; menu stock scale/fade otherwise stable. Causes: [{'causeId': 'Q1', 'mapping': 'Shell authored breadcrumb padding; analogous to LF-01 but distinct6px title padding source', 'status': 'question', 'sourcePaths': ['src/shared/console/shell/frame.tsx'], 'fromTo': 'Breadcrumb width185.53→197.53px; title button124.16→136.16px; retained title/icon+6px. Main/table fixed.', 'pngPairs': [{'before': '/Users/albin/Code/jori/dist/layout-hunt/before/lists-tail-chat/C038-table-open/cold-375/before.png', 'first': {'elapsed': 33, 'screenshotElapsed': 81, 'screenshot': '/Users/albin/Code/jori/dist/layout-hunt/before/lists-tail-chat/C038-table-open/cold-375/0.png'}, '250': {'elapsed': 293, 'screenshotElapsed': 296, 'screenshot': '/Users/albin/Code/jori/dist/layout-hunt/before/lists-tail-chat/C038-table-open/cold-375/250.png'}, 'settled': {'elapsed': 3181, 'screenshotElapsed': 3181, 'screenshot': '/Users/albin/Code/jori/dist/layout-hunt/before/lists-tail-chat/C038-table-open/cold-375/settled.png'}}], 'nativeEvents': [{'action': 'C038-table-open', 'at': 8469.600000023842, 'msAfterAction': 322, 'value': 5.675944575214152e-05, 'hadRecentInput': True, 'sources': [{'node': 'button#radix-_r_14_ > span:nth-of-type(1) ""Customer renewals""', 'from': {'x': 78.38, 'y': 13.75, 'width': 106.16, 'height': 19.5}, 'to': {'x': 84.38, 'y': 13.75, 'width': 106.16, 'height': 19.5}}, {'node': 'button#radix-_r_14_ > svg:nth-of-type(1) """"', 'from': {'x': 188.53, 'y': 17.5, 'width': 12, 'height': 12}, 'to': {'x': 194.53, 'y': 17.5, 'width': 12, 'height': 12}}]}]}] Limits: []",/Users/albin/Code/jori/dist/layout-hunt/before/lists-tail-chat/C038-table-open/cold-375/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/lists-tail-chat/C038-table-open/cold-375/0.png,/Users/albin/Code/jori/dist/layout-hunt/before/lists-tail-chat/C038-table-open/cold-375/record.json,/Users/albin/Code/jori/dist/layout-hunt/LISTS_OCCURRENCES.json
LF-01,LF-01,question,C038-table-open,warm-1440,,"Correct intended control state reached; all six PNGs and all native, retained/replaced rect and scroll candidates reviewed. No scroll movement. Correct table material menu opens. Existing breadcrumb title padding animates; menu stock scale/fade otherwise stable. Causes: [{'causeId': 'Q1', 'mapping': 'Shell authored breadcrumb padding; analogous to LF-01 but distinct6px title padding source', 'status': 'question', 'sourcePaths': ['src/shared/console/shell/frame.tsx'], 'fromTo': 'Breadcrumb width185.53→197.53px; title button124.16→136.16px; retained title/icon+6px. Main/table fixed.', 'pngPairs': [{'before': '/Users/albin/Code/jori/dist/layout-hunt/before/lists-tail-chat/C038-table-open/warm-1440/before.png', 'first': {'elapsed': 29, 'screenshotElapsed': 66, 'screenshot': '/Users/albin/Code/jori/dist/layout-hunt/before/lists-tail-chat/C038-table-open/warm-1440/0.png'}, '250': {'elapsed': 284, 'screenshotElapsed': 288, 'screenshot': '/Users/albin/Code/jori/dist/layout-hunt/before/lists-tail-chat/C038-table-open/warm-1440/250.png'}, 'settled': {'elapsed': 3103, 'screenshotElapsed': 3103, 'screenshot': '/Users/albin/Code/jori/dist/layout-hunt/before/lists-tail-chat/C038-table-open/warm-1440/settled.png'}}], 'nativeEvents': []}] Limits: []",/Users/albin/Code/jori/dist/layout-hunt/before/lists-tail-chat/C038-table-open/warm-1440/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/lists-tail-chat/C038-table-open/warm-1440/0.png,/Users/albin/Code/jori/dist/layout-hunt/before/lists-tail-chat/C038-table-open/warm-1440/record.json,/Users/albin/Code/jori/dist/layout-hunt/LISTS_OCCURRENCES.json
LF-01,LF-01,question,C038-table-open,warm-375,,"Correct intended control state reached; all six PNGs and all native, retained/replaced rect and scroll candidates reviewed. No scroll movement. Correct table material menu opens. Existing breadcrumb title padding animates; menu stock scale/fade otherwise stable. Causes: [{'causeId': 'Q1', 'mapping': 'Shell authored breadcrumb padding; analogous to LF-01 but distinct6px title padding source', 'status': 'question', 'sourcePaths': ['src/shared/console/shell/frame.tsx'], 'fromTo': 'Breadcrumb width185.53→197.53px; title button124.16→136.16px; retained title/icon+6px. Main/table fixed.', 'pngPairs': [{'before': '/Users/albin/Code/jori/dist/layout-hunt/before/lists-tail-chat/C038-table-open/warm-375/before.png', 'first': {'elapsed': 9, 'screenshotElapsed': 38, 'screenshot': '/Users/albin/Code/jori/dist/layout-hunt/before/lists-tail-chat/C038-table-open/warm-375/0.png'}, '250': {'elapsed': 271, 'screenshotElapsed': 273, 'screenshot': '/Users/albin/Code/jori/dist/layout-hunt/before/lists-tail-chat/C038-table-open/warm-375/250.png'}, 'settled': {'elapsed': 3053, 'screenshotElapsed': 3053, 'screenshot': '/Users/albin/Code/jori/dist/layout-hunt/before/lists-tail-chat/C038-table-open/warm-375/settled.png'}}], 'nativeEvents': []}] Limits: []",/Users/albin/Code/jori/dist/layout-hunt/before/lists-tail-chat/C038-table-open/warm-375/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/lists-tail-chat/C038-table-open/warm-375/0.png,/Users/albin/Code/jori/dist/layout-hunt/before/lists-tail-chat/C038-table-open/warm-375/record.json,/Users/albin/Code/jori/dist/layout-hunt/LISTS_OCCURRENCES.json
LF-03,LF-03,confirmed,C012-clear,cold-1440,,LF-02 table columns and LF-03 conditional footer,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C012-clear/cold-1440/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C012-clear/cold-1440/0.png,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C012-clear/cold-1440/record.json,/Users/albin/Code/jori/dist/layout-hunt/LISTS_OCCURRENCES.json
LF-03,LF-03,confirmed,C012-clear,warm-1440,,LF-02 table columns and LF-03 conditional footer,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C012-clear/warm-1440/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C012-clear/warm-1440/0.png,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C012-clear/warm-1440/record.json,/Users/albin/Code/jori/dist/layout-hunt/LISTS_OCCURRENCES.json
LF-03,LF-03,confirmed,C012-all,cold-1440,,LF-02 table columns and LF-03 conditional footer,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C012-all/cold-1440/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C012-all/cold-1440/0.png,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C012-all/cold-1440/record.json,/Users/albin/Code/jori/dist/layout-hunt/LISTS_OCCURRENCES.json
LF-03,LF-03,confirmed,C012-all,warm-1440,,LF-02 table columns and LF-03 conditional footer,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C012-all/warm-1440/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C012-all/warm-1440/0.png,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C012-all/warm-1440/record.json,/Users/albin/Code/jori/dist/layout-hunt/LISTS_OCCURRENCES.json
LF-03,LF-03,confirmed,C013-clear,cold-1440,,LF-02 table columns and LF-03 conditional footer,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C013-clear/cold-1440/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C013-clear/cold-1440/0.png,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C013-clear/cold-1440/record.json,/Users/albin/Code/jori/dist/layout-hunt/LISTS_OCCURRENCES.json
LF-03,LF-03,confirmed,C013-clear,warm-1440,,LF-02 table columns and LF-03 conditional footer,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C013-clear/warm-1440/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C013-clear/warm-1440/0.png,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C013-clear/warm-1440/record.json,/Users/albin/Code/jori/dist/layout-hunt/LISTS_OCCURRENCES.json
LF-03,LF-03,confirmed,C013-all,cold-1440,,LF-02 table columns and LF-03 conditional footer,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C013-all/cold-1440/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C013-all/cold-1440/0.png,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C013-all/cold-1440/record.json,/Users/albin/Code/jori/dist/layout-hunt/LISTS_OCCURRENCES.json
LF-03,LF-03,confirmed,C013-all,warm-1440,,LF-02 table columns and LF-03 conditional footer,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C013-all/warm-1440/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C013-all/warm-1440/0.png,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C013-all/warm-1440/record.json,/Users/albin/Code/jori/dist/layout-hunt/LISTS_OCCURRENCES.json
LF-03,LF-03,confirmed,C014-clear,cold-1440,,LF-02 auto column resizing and popup relocation; LF-03 footer33px removal; narrow Owner omitted,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C014-clear/cold-1440/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C014-clear/cold-1440/0.png,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C014-clear/cold-1440/record.json,/Users/albin/Code/jori/dist/layout-hunt/LISTS_OCCURRENCES.json
LF-03,LF-03,confirmed,C014-clear,warm-1440,,LF-02 auto column resizing and popup relocation; LF-03 footer33px removal; narrow Owner omitted,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C014-clear/warm-1440/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C014-clear/warm-1440/0.png,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C014-clear/warm-1440/record.json,/Users/albin/Code/jori/dist/layout-hunt/LISTS_OCCURRENCES.json
LF-03,LF-03,confirmed,C014-all,cold-1440,,LF-02 auto column resizing and popup relocation reversed; LF-03 footer33px restored; narrow Owner omitted,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C014-all/cold-1440/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C014-all/cold-1440/0.png,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C014-all/cold-1440/record.json,/Users/albin/Code/jori/dist/layout-hunt/LISTS_OCCURRENCES.json
LF-03,LF-03,confirmed,C014-all,warm-1440,,LF-02 auto column resizing and popup relocation reversed; LF-03 footer33px restored; narrow Owner omitted,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C014-all/warm-1440/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C014-all/warm-1440/0.png,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C014-all/warm-1440/record.json,/Users/albin/Code/jori/dist/layout-hunt/LISTS_OCCURRENCES.json
LF-03,LF-03,confirmed,C015-clear,cold-1440,,LF-02 column resize and166px popup relocation; LF-03 footer33px removal; narrow Owner omitted,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C015-clear/cold-1440/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C015-clear/cold-1440/0.png,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C015-clear/cold-1440/record.json,/Users/albin/Code/jori/dist/layout-hunt/LISTS_OCCURRENCES.json
LF-03,LF-03,confirmed,C015-clear,warm-1440,,LF-02 column resize and166px popup relocation; LF-03 footer33px removal; narrow Owner omitted,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C015-clear/warm-1440/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C015-clear/warm-1440/0.png,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C015-clear/warm-1440/record.json,/Users/albin/Code/jori/dist/layout-hunt/LISTS_OCCURRENCES.json
LF-03,LF-03,confirmed,C015-all,cold-1440,,LF-02 column resize and166px popup relocation reversed; LF-03 footer33px restored; narrow Owner omitted,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C015-all/cold-1440/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C015-all/cold-1440/0.png,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C015-all/cold-1440/record.json,/Users/albin/Code/jori/dist/layout-hunt/LISTS_OCCURRENCES.json
LF-03,LF-03,confirmed,C015-all,warm-1440,,LF-02 column resize and166px popup relocation reversed; LF-03 footer33px restored; narrow Owner omitted,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C015-all/warm-1440/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C015-all/warm-1440/0.png,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C015-all/warm-1440/record.json,/Users/albin/Code/jori/dist/layout-hunt/LISTS_OCCURRENCES.json
LF-04,LF-04,confirmed,C035-edit-close,cold-1440,,LF-04 input reset while exit remains visible,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C035-edit-close/cold-1440/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C035-edit-close/cold-1440/0.png,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C035-edit-close/cold-1440/record.json,/Users/albin/Code/jori/dist/layout-hunt/LISTS_OCCURRENCES.json
LF-04,LF-04,confirmed,C035-edit-close,cold-375,,LF-04 input reset while exit remains visible,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C035-edit-close/cold-375/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C035-edit-close/cold-375/0.png,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C035-edit-close/cold-375/record.json,/Users/albin/Code/jori/dist/layout-hunt/LISTS_OCCURRENCES.json
LF-04,LF-04,confirmed,C035-edit-close,warm-1440,,LF-04 input reset while exit remains visible,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C035-edit-close/warm-1440/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C035-edit-close/warm-1440/0.png,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C035-edit-close/warm-1440/record.json,/Users/albin/Code/jori/dist/layout-hunt/LISTS_OCCURRENCES.json
